,RT,SI,DI,SP,DP,duration
1224,26.52723409,192.168.56.102,192.168.56.104,2716,80,0.008518082999998455
1225,26.549263784,192.168.56.102,192.168.56.104,2717,80,0.022902246000001014
1226,26.555913166,192.168.56.102,192.168.56.104,2718,80,0.0162615559999999
1227,26.558933555,192.168.56.102,192.168.56.104,2719,80,0.013241812000000408
1228,26.565398091,192.168.56.102,192.168.56.104,2720,80,0.010934662000000372
1229,26.575618127,192.168.56.102,192.168.56.104,2721,80,0.011075848000000832
1230,26.579163501,192.168.56.102,192.168.56.104,2722,80,0.010106236999998686
1231,26.592453933,192.168.56.102,192.168.56.104,2723,80,0.010776280999998278
1232,26.603829794,192.168.56.102,192.168.56.104,2724,80,0.011647593999999373
1233,26.607745166,192.168.56.102,192.168.56.104,2725,80,0.008173423999998874
1234,26.610244441,192.168.56.102,192.168.56.104,2726,80,0.006674351000000911
1235,26.616341957,192.168.56.102,192.168.56.104,2727,80,0.009426912000002119
1236,26.616346385,192.168.56.102,192.168.56.104,2728,80,0.009904451000000591
1237,26.619338351,192.168.56.102,192.168.56.104,2729,80,0.007400842999999213
1238,26.627545981,192.168.56.102,192.168.56.104,2730,80,0.015843486999997936
1239,26.631985252,192.168.56.102,192.168.56.104,2731,80,0.011410399999999044
1240,26.638414785,192.168.56.102,192.168.56.104,2732,80,0.01126042699999985
1241,26.64680057,192.168.56.102,192.168.56.104,2733,80,0.0037166699999993114
1242,26.662458754,192.168.56.102,192.168.56.104,2734,80,0.008939421000000891
1243,26.670200307,192.168.56.102,192.168.56.104,2735,80,0.01785123099999808
1244,26.679076026,192.168.56.102,192.168.56.104,2736,80,0.01496287599999846
1245,26.691202472,192.168.56.102,192.168.56.104,2737,80,0.013139401000000106
1246,26.694792588,192.168.56.102,192.168.56.104,2738,80,0.010316915000000648
1247,26.699330218,192.168.56.102,192.168.56.104,2739,80,0.00829702600000104
1248,26.703678875,192.168.56.102,192.168.56.104,2740,80,0.01959415999999692
1249,26.711393189,192.168.56.102,192.168.56.104,2741,80,0.012596149000000167
1250,26.724570557,192.168.56.102,192.168.56.104,2742,80,0.01789225899999991
1251,26.732084682,192.168.56.102,192.168.56.104,2743,80,0.011395366999998657
1252,26.734866352,192.168.56.102,192.168.56.104,2744,80,0.01320885699999863
1253,26.738998345,192.168.56.102,192.168.56.104,2745,80,0.021342451000002427
1254,26.747020317,192.168.56.102,192.168.56.104,2746,80,0.013947313999999267
1255,26.754995448,192.168.56.102,192.168.56.104,2747,80,0.007800283000001684
1256,26.759959769,192.168.56.102,192.168.56.104,2748,80,0.014498734999996543
1257,26.770283941,192.168.56.102,192.168.56.104,2749,80,0.005090146000000573
1258,26.771154133,192.168.56.102,192.168.56.104,2750,80,0.0057987470000000485
1259,26.776111061,192.168.56.102,192.168.56.104,2751,80,0.008128902999999355
1260,26.781305922,192.168.56.102,192.168.56.104,2752,80,0.0034835649999997997
1261,26.78466713,192.168.56.102,192.168.56.104,2753,80,0.0009389030000015453
1262,26.787531624,192.168.56.102,192.168.56.104,2754,80,0.0007460769999987349
1263,26.789970546,192.168.56.102,192.168.56.104,2755,80,0.00031896800000197345
1264,26.792335576,192.168.56.102,192.168.56.104,2756,80,0.0009921070000018517
1265,26.794594956,192.168.56.102,192.168.56.104,2757,80,0.0019157669999998461
1266,26.796634522,192.168.56.102,192.168.56.104,2758,80,0.0016248039999986474
1267,26.799026188,192.168.56.102,192.168.56.104,2759,80,0.0012988470000010466
1268,26.803403424,192.168.56.102,192.168.56.104,2760,80,0.00853010400000187
1269,26.807239884,192.168.56.102,192.168.56.104,2761,80,0.008248808999997692
1270,26.819693924,192.168.56.102,192.168.56.104,2762,80,0.01176373000000197
1271,26.827670656,192.168.56.102,192.168.56.104,2763,80,0.0037917870000008236
1272,26.831342163,192.168.56.102,192.168.56.104,2764,80,0.0017127900000026841
1273,26.83601067,192.168.56.102,192.168.56.104,2765,80,0.0038635770000006175
1274,26.839711353,192.168.56.102,192.168.56.104,2766,80,0.0014215980000003015
1275,26.842801092,192.168.56.102,192.168.56.104,2767,80,0.0009933780000004333
1276,26.84546218,192.168.56.102,192.168.56.104,2768,80,0.0015930050000001472
1277,26.848607938,192.168.56.102,192.168.56.104,2769,80,0.0015614450000001057
1278,26.851302884,192.168.56.102,192.168.56.104,2770,80,0.00047642600000230573
1279,26.854324263,192.168.56.102,192.168.56.104,2771,80,0.0011373839999997415
1280,26.857025642,192.168.56.102,192.168.56.104,2772,80,0.0014018799999995224
1281,26.860126748,192.168.56.102,192.168.56.104,2773,80,0.0010713049999999669
1282,26.863291753,192.168.56.102,192.168.56.104,2774,80,0.001237713000001861
1283,26.866286004,192.168.56.102,192.168.56.104,2775,80,0.0008561590000013553
1284,26.871562079,192.168.56.102,192.168.56.104,2776,80,0.001769238000001394
1285,26.875464296,192.168.56.102,192.168.56.104,2777,80,0.0010158979999985718
1286,26.879041867,192.168.56.102,192.168.56.104,2778,80,0.0010529689999998482
1287,26.88190568,192.168.56.102,192.168.56.104,2779,80,0.0011543140000007668
1288,26.88491084,192.168.56.102,192.168.56.104,2780,80,0.002761680999999072
1289,26.88741312,192.168.56.102,192.168.56.104,2781,80,0.0017900659999980917
1290,26.890884889,192.168.56.102,192.168.56.104,2782,80,0.0011316560000018683
1291,26.895945108,192.168.56.102,192.168.56.104,2783,80,0.000778539999998884
1292,26.89845115,192.168.56.102,192.168.56.104,2784,80,0.007922904000000841
1293,26.901929635,192.168.56.102,192.168.56.104,2785,80,0.005024813000002126
1294,26.908826146,192.168.56.102,192.168.56.104,2786,80,0.0012343779999994808
1295,26.911208732,192.168.56.102,192.168.56.104,2787,80,0.0006392320000010443
1296,26.913757315,192.168.56.102,192.168.56.104,2788,80,0.0007829319999999029
1297,26.91669598,192.168.56.102,192.168.56.104,2789,80,0.001147122999999084
1298,26.920174622,192.168.56.102,192.168.56.104,2790,80,0.0010093599999976277
1299,26.923184104,192.168.56.102,192.168.56.104,2791,80,0.001231119999999919
1300,26.926358261,192.168.56.102,192.168.56.104,2792,80,0.0013635450000002436
1301,26.927707445,192.168.56.102,192.168.56.104,2793,80,0.000706785000001986
1302,26.930825862,192.168.56.102,192.168.56.104,2794,80,0.0008225219999999922
1303,26.933319026,192.168.56.102,192.168.56.104,2795,80,0.0010327590000009934
1304,26.936707779,192.168.56.102,192.168.56.104,2796,80,0.0015790290000019525
1305,26.939985056,192.168.56.102,192.168.56.104,2797,80,0.001382605999999953
1306,26.9432575,192.168.56.102,192.168.56.104,2798,80,0.0012733589999989192
1307,26.945903341,192.168.56.102,192.168.56.104,2799,80,0.0010853940000004059
1308,26.948855735,192.168.56.102,192.168.56.104,2800,80,0.0015896790000020644
1309,26.951965103,192.168.56.102,192.168.56.104,2801,80,0.001872598000002057
1310,26.95462278,192.168.56.102,192.168.56.104,2802,80,0.0006524549999973317
1311,26.957498914,192.168.56.102,192.168.56.104,2803,80,0.0016209650000007514
1312,26.961383811,192.168.56.102,192.168.56.104,2804,80,0.0015673750000004816
1313,26.964068212,192.168.56.102,192.168.56.104,2805,80,0.0011190079999998659
1314,26.967721632,192.168.56.102,192.168.56.104,2806,80,0.0012782720000004133
1315,26.971013169,192.168.56.102,192.168.56.104,2807,80,0.001102068000001566
1316,26.974374287,192.168.56.102,192.168.56.104,2808,80,0.0011333769999986032
1317,26.976998035,192.168.56.102,192.168.56.104,2809,80,0.0020589929999985657
1318,26.980262455,192.168.56.102,192.168.56.104,2810,80,0.0014849370000007411
1319,26.983695536,192.168.56.102,192.168.56.104,2811,80,0.002516141000000971
1320,26.987844727,192.168.56.102,192.168.56.104,2812,80,0.0013732869999998343
1321,26.988390748,192.168.56.102,192.168.56.104,2813,80,0.0008880030000000261
1322,26.992270745,192.168.56.102,192.168.56.104,2814,80,0.003791960000000927
1323,26.995648536,192.168.56.102,192.168.56.104,2815,80,0.0010986469999991755
1324,26.99693854,192.168.56.102,192.168.56.104,2816,80,0.002025867000000403
1325,26.999409854,192.168.56.102,192.168.56.104,2817,80,0.0004148930000020812
1326,27.002852306,192.168.56.102,192.168.56.104,2818,80,0.007008620999997106
1327,27.006330205,192.168.56.102,192.168.56.104,2819,80,0.00412928099999732
1328,27.011855668,192.168.56.102,192.168.56.104,2820,80,0.011158336000001157
1329,27.018004819,192.168.56.102,192.168.56.104,2821,80,0.00607216699999924
1330,27.034097894,192.168.56.102,192.168.56.104,2822,80,0.014436490000001356
1331,27.035190903,192.168.56.102,192.168.56.104,2823,80,0.015690187000000577
1332,27.043067846,192.168.56.102,192.168.56.104,2824,80,0.007953106999998738
1333,27.050666146,192.168.56.102,192.168.56.104,2825,80,0.003202895999997679
1334,27.052450864,192.168.56.102,192.168.56.104,2826,80,0.001490393000000978
1335,27.055207702,192.168.56.102,192.168.56.104,2827,80,0.0007870200000006378
1336,27.05767623,192.168.56.102,192.168.56.104,2828,80,0.001217303000000669
1337,27.061086889,192.168.56.102,192.168.56.104,2829,80,0.001690376000002658
1338,27.064615038,192.168.56.102,192.168.56.104,2830,80,0.0015771310000012306
1339,27.07134605,192.168.56.102,192.168.56.104,2831,80,0.0024738040000009676
1340,27.074743612,192.168.56.102,192.168.56.104,2832,80,0.013061706000002005
1341,27.079226172,192.168.56.102,192.168.56.104,2833,80,0.008727376000003062
1342,27.083857098,192.168.56.102,192.168.56.104,2834,80,0.005849054000002241
1343,27.086485415,192.168.56.102,192.168.56.104,2835,80,0.00559907700000295
1344,27.090363161,192.168.56.102,192.168.56.104,2836,80,0.0018674950000026058
1345,27.093283673,192.168.56.102,192.168.56.104,2837,80,0.0017582100000019807
1346,27.096295215,192.168.56.102,192.168.56.104,2838,80,0.0010801550000003601
1347,27.099178757,192.168.56.102,192.168.56.104,2839,80,0.0012940569999990714
1348,27.103539735,192.168.56.102,192.168.56.104,2840,80,0.006923786000001542
1349,27.109635422,192.168.56.102,192.168.56.104,2841,80,0.010216124999999465
1350,27.115056075,192.168.56.102,192.168.56.104,2842,80,0.006079829000000814
1351,27.129501128,192.168.56.102,192.168.56.104,2843,80,0.01859736599999806
1352,27.142323273,192.168.56.102,192.168.56.104,2844,80,0.006262820999999974
1353,27.14971373,192.168.56.102,192.168.56.104,2845,80,0.0008790010000012671
1354,27.152591897,192.168.56.102,192.168.56.104,2846,80,0.0015826699999976768
1355,27.155214189,192.168.56.102,192.168.56.104,2847,80,0.0017433880000012891
1356,27.158291398,192.168.56.102,192.168.56.104,2848,80,0.0018501850000021136
1357,27.161318349,192.168.56.102,192.168.56.104,2849,80,0.0005085579999999368
1358,27.164906639,192.168.56.102,192.168.56.104,2850,80,0.0017784349999985238
1359,27.167830012,192.168.56.102,192.168.56.104,2851,80,0.001112330000001549
1360,27.172550776,192.168.56.102,192.168.56.104,2852,80,0.001635245999999313
1361,27.175284219,192.168.56.102,192.168.56.104,2853,80,0.0010357139999968012
1362,27.177855871,192.168.56.102,192.168.56.104,2854,80,0.0013374980000016023
1363,27.18061668,192.168.56.102,192.168.56.104,2855,80,0.0016201659999985907
1364,27.187271096,192.168.56.102,192.168.56.104,2856,80,0.0047956629999994504
1365,27.190609105,192.168.56.102,192.168.56.104,2857,80,0.01734031799999869
1366,27.203349309,192.168.56.102,192.168.56.104,2858,80,0.00474609500000156
1367,27.208394709,192.168.56.102,192.168.56.104,2859,80,0.002340287999999191
1368,27.211544839,192.168.56.102,192.168.56.104,2860,80,0.0009535440000014717
1369,27.21427288,192.168.56.102,192.168.56.104,2861,80,0.0019316069999995022
1370,27.216963456,192.168.56.102,192.168.56.104,2862,80,0.005039374000002539
1371,27.219548834,192.168.56.102,192.168.56.104,2863,80,0.0025894349999973088
1372,27.222469261,192.168.56.102,192.168.56.104,2864,80,0.0047562019999993765
1373,27.227448134,192.168.56.102,192.168.56.104,2865,80,0.0012060040000001493
1374,27.23053374,192.168.56.102,192.168.56.104,2866,80,0.002678249000002353
1375,27.242946658,192.168.56.102,192.168.56.104,2867,80,0.023714305999998686
1376,27.246683849,192.168.56.102,192.168.56.104,2868,80,0.02108676900000006
1377,27.253826935,192.168.56.102,192.168.56.104,2869,80,0.026490947999999293
1378,27.262428736,192.168.56.102,192.168.56.104,2870,80,0.021806717000000475
1379,27.279135845,192.168.56.102,192.168.56.104,2871,80,0.03600917199999998
1380,27.288759065,192.168.56.102,192.168.56.104,2872,80,0.032079806999998794
1381,27.29229692,192.168.56.102,192.168.56.104,2873,80,0.0395005320000017
1382,27.296244612,192.168.56.102,192.168.56.104,2874,80,0.03650353700000153
1383,27.299503696,192.168.56.102,192.168.56.104,2875,80,0.040540255999999886
1384,27.303079079,192.168.56.102,192.168.56.104,2876,80,0.04079661300000126
1385,27.316197929,192.168.56.102,192.168.56.104,2877,80,0.04105194399999945
1386,27.319444866,192.168.56.102,192.168.56.104,2878,80,0.038048069999998546
1387,27.324695804,192.168.56.102,192.168.56.104,2879,80,0.03304784599999877
1388,27.328543967,192.168.56.102,192.168.56.104,2880,80,0.029351826999999275
1389,27.336490406,192.168.56.102,192.168.56.104,2881,80,0.02152612000000076
1390,27.349569726,192.168.56.102,192.168.56.104,2882,80,0.008589467000000184
1391,27.352249063,192.168.56.102,192.168.56.104,2883,80,0.006026168000001775
1392,27.355881544,192.168.56.102,192.168.56.104,2884,80,0.003907462000000805
1393,27.359293875,192.168.56.102,192.168.56.104,2885,80,0.0027444350000003226
1394,27.361826872,192.168.56.102,192.168.56.104,2886,80,0.013539671999996727
1395,27.366707214,192.168.56.102,192.168.56.104,2887,80,0.01373986499999802
1396,27.37643757,192.168.56.102,192.168.56.104,2888,80,0.033140646999999746
1397,27.379733722,192.168.56.102,192.168.56.104,2889,80,0.03098603499999797
1398,27.388014227,192.168.56.102,192.168.56.104,2890,80,0.02743781599999906
1399,27.391858042,192.168.56.102,192.168.56.104,2891,80,0.03017002800000057
1400,27.414231212,192.168.56.102,192.168.56.104,2892,80,0.03456506899999923
1401,27.416801781,192.168.56.102,192.168.56.104,2893,80,0.0433656770000006
1402,27.420900193,192.168.56.102,192.168.56.104,2894,80,0.04037984300000019
1403,27.427080669,192.168.56.102,192.168.56.104,2895,80,0.0388903660000004
1404,27.430115343,192.168.56.102,192.168.56.104,2896,80,0.038783532000000065
1405,27.434657758,192.168.56.102,192.168.56.104,2897,80,0.035247370000000444
1406,27.438960967,192.168.56.102,192.168.56.104,2898,80,0.03457317599999854
1407,27.452701225,192.168.56.102,192.168.56.104,2899,80,0.04094242800000103
1408,27.456216112,192.168.56.102,192.168.56.104,2900,80,0.043067374999999686
1409,27.464971601,192.168.56.102,192.168.56.104,2901,80,0.05216542200000163
1410,27.476473999,192.168.56.102,192.168.56.104,2902,80,0.04200738500000156
1411,27.48295133,192.168.56.102,192.168.56.104,2903,80,0.03689915400000032
1412,27.488234755,192.168.56.102,192.168.56.104,2904,80,0.03546559899999835
1413,27.491937971,192.168.56.102,192.168.56.104,2905,80,0.05566386100000287
1414,27.498091352,192.168.56.102,192.168.56.104,2906,80,0.0582532570000005
1415,27.5083045,192.168.56.102,192.168.56.104,2907,80,0.05643080699999814
1416,27.5125285,192.168.56.102,192.168.56.104,2908,80,0.05809211300000072
1417,27.54002532,192.168.56.102,192.168.56.104,2909,80,0.03179887099999945
1418,27.548799776,192.168.56.102,192.168.56.104,2910,80,0.04354135100000178
1419,27.552300456,192.168.56.102,192.168.56.104,2911,80,0.0526224589999984
1420,27.563812673,192.168.56.102,192.168.56.104,2912,80,0.047497476000000205
1421,27.575360369,192.168.56.102,192.168.56.104,2913,80,0.049491532000001115
1422,27.586495749,192.168.56.102,192.168.56.104,2914,80,0.03933343899999997
1423,27.590702364,192.168.56.102,192.168.56.104,2915,80,0.054537956000000776
1424,27.603490548,192.168.56.102,192.168.56.104,2916,80,0.04270163300000007
1425,27.603499322,192.168.56.102,192.168.56.104,2917,80,0.04371791499999844
1426,27.610359991,192.168.56.102,192.168.56.104,2918,80,0.03770228700000189
1427,27.614769743,192.168.56.102,192.168.56.104,2919,80,0.04509000899999904
1428,27.623914048,192.168.56.102,192.168.56.104,2920,80,0.039472819000000214
1429,27.628884982,192.168.56.102,192.168.56.104,2921,80,0.03523238000000006
1430,27.631204125,192.168.56.102,192.168.56.104,2922,80,0.03366080099999991
1431,27.643804672,192.168.56.102,192.168.56.104,2923,80,0.030860184999998097
1432,27.649066887,192.168.56.102,192.168.56.104,2924,80,0.029034643999999332
1433,27.656349025,192.168.56.102,192.168.56.104,2925,80,0.022740765999998303
1434,27.671227329,192.168.56.102,192.168.56.104,2926,80,0.01941648300000054
1435,27.687460967,192.168.56.102,192.168.56.104,2927,80,0.0040996530000008136
1436,27.692331586,192.168.56.102,192.168.56.104,2928,80,0.01961555899999823
1437,27.698902864,192.168.56.102,192.168.56.104,2929,80,0.013052263999998814
1438,27.708401854,192.168.56.102,192.168.56.104,2930,80,0.01906997699999735
1439,27.718339655,192.168.56.102,192.168.56.104,2931,80,0.009908789999997225
1440,27.734940813,192.168.56.102,192.168.56.104,2932,80,0.10485267600000014
1441,27.740085542,192.168.56.102,192.168.56.104,2933,80,0.0999675790000012
1442,27.742860899,192.168.56.102,192.168.56.104,2934,80,0.09741460500000088
1443,27.746746104,192.168.56.102,192.168.56.104,2935,80,0.0937503150000012
1444,27.755443186,192.168.56.102,192.168.56.104,2936,80,0.08527669599999754
1445,27.761717134,192.168.56.102,192.168.56.104,2937,80,0.07923381299999832
1446,27.775155364,192.168.56.102,192.168.56.104,2938,80,0.06601388400000019
1447,27.778421099,192.168.56.102,192.168.56.104,2939,80,0.06319407200000171
1448,27.787871875,192.168.56.102,192.168.56.104,2940,80,0.053975855000000905
1449,27.793724299,192.168.56.102,192.168.56.104,2941,80,0.04834199999999811
1450,27.799328269,192.168.56.102,192.168.56.104,2942,80,0.042958737999999386
1451,27.807028268,192.168.56.102,192.168.56.104,2943,80,0.03547788699999899
1452,27.810362759,192.168.56.102,192.168.56.104,2944,80,0.032362649999999604
1453,27.814649609,192.168.56.102,192.168.56.104,2945,80,0.0283057090000014
1454,27.824082554,192.168.56.102,192.168.56.104,2946,80,0.019095691000000414
1455,27.8273161,192.168.56.102,192.168.56.104,2947,80,0.016082299000000688
1456,27.831461033,192.168.56.102,192.168.56.104,2948,80,0.012221188000001604
1457,27.838496857,192.168.56.102,192.168.56.104,2949,80,0.005402888000002548
1458,27.845175816,192.168.56.102,192.168.56.104,2950,80,0.0013391429999991544
1459,27.848055334,192.168.56.102,192.168.56.104,2951,80,0.0021882709999978545
1460,27.853515718,192.168.56.102,192.168.56.104,2952,80,0.014580872999999883
1461,27.855655604,192.168.56.102,192.168.56.104,2953,80,0.012446848999999816
1462,27.859496116,192.168.56.102,192.168.56.104,2954,80,0.008607014000002522
1463,27.86732152,192.168.56.102,192.168.56.104,2955,80,0.010081565000000126
1464,27.871130147,192.168.56.102,192.168.56.104,2956,80,0.007127372000002907
1465,27.891554726,192.168.56.102,192.168.56.104,2957,80,0.009661534000002803
1466,27.89844513,192.168.56.102,192.168.56.104,2958,80,0.003989702000001927
1467,27.906140639,192.168.56.102,192.168.56.104,2959,80,0.0172890439999982
1468,27.92083941,192.168.56.102,192.168.56.104,2960,80,0.01582668600000048
1469,27.92251045,192.168.56.102,192.168.56.104,2961,80,0.01702655799999775
1470,27.941676746,192.168.56.102,192.168.56.104,2962,80,0.012427152000000774
1471,27.955679545,192.168.56.102,192.168.56.104,2963,80,0.012275436999999556
1472,27.980075481,192.168.56.102,192.168.56.104,2964,80,0.0019858349999992697
1473,27.98382528,192.168.56.102,192.168.56.104,2965,80,0.001684106999999102
1474,27.985202603,192.168.56.102,192.168.56.104,2966,80,0.0016560860000005562
1475,27.988732808,192.168.56.102,192.168.56.104,2967,80,0.000612458999999177
1476,27.991506589,192.168.56.102,192.168.56.104,2968,80,0.0019293840000003115
1477,27.994308024,192.168.56.102,192.168.56.104,2969,80,0.0011582990000000848
1478,27.997057364,192.168.56.102,192.168.56.104,2970,80,0.0005447109999998645
1479,27.999654604,192.168.56.102,192.168.56.104,2971,80,0.0015970830000000547
1480,28.003024517,192.168.56.102,192.168.56.104,2972,80,0.0017067240000017136
1481,28.007636851,192.168.56.102,192.168.56.104,2973,80,0.0010617919999980074
1482,28.00846899,192.168.56.102,192.168.56.104,2974,80,0.0015543029999989244
1483,28.012568565,192.168.56.102,192.168.56.104,2975,80,0.0013149200000022176
1484,28.012986162,192.168.56.102,192.168.56.104,2976,80,0.0010625510000004112
1485,28.015638256,192.168.56.102,192.168.56.104,2977,80,0.001653145000002354
1486,28.019465434,192.168.56.102,192.168.56.104,2978,80,0.0018933240000009732
1487,28.022950556,192.168.56.102,192.168.56.104,2979,80,0.0021850759999999525
1488,28.026772501,192.168.56.102,192.168.56.104,2980,80,0.0011948520000011342
1489,28.030266415,192.168.56.102,192.168.56.104,2981,80,0.0018610700000003533
1490,28.033718656,192.168.56.102,192.168.56.104,2982,80,0.0011838659999980905
1491,28.03650313,192.168.56.102,192.168.56.104,2983,80,0.0013100870000002374
1492,28.039140869,192.168.56.102,192.168.56.104,2984,80,0.002072819999998643
1493,28.042603954,192.168.56.102,192.168.56.104,2985,80,0.007398416000000907
1494,28.059873157,192.168.56.102,192.168.56.104,2986,80,0.0017738350000016112
1495,28.063641189,192.168.56.102,192.168.56.104,2987,80,0.0029586140000006367
1496,28.066967009,192.168.56.102,192.168.56.104,2988,80,0.0005395910000025594
1497,28.070311763,192.168.56.102,192.168.56.104,2989,80,0.0012838899999998432
1498,28.073966904,192.168.56.102,192.168.56.104,2990,80,0.0010762740000025417
1499,28.077676946,192.168.56.102,192.168.56.104,2991,80,0.0012750739999987104
1500,28.080431448,192.168.56.102,192.168.56.104,2992,80,0.0011844019999998068
1501,28.086213383,192.168.56.102,192.168.56.104,2993,80,0.0015186529999979825
1502,28.089108803,192.168.56.102,192.168.56.104,2994,80,0.0011741680000021404
1503,28.092753418,192.168.56.102,192.168.56.104,2995,80,0.0013043370000005439
1504,28.096509826,192.168.56.102,192.168.56.104,2996,80,0.002116004000001226
1505,28.100013529,192.168.56.102,192.168.56.104,2997,80,0.001534206999998844
1506,28.103482483,192.168.56.102,192.168.56.104,2998,80,0.001374280000000283
1507,28.105046219,192.168.56.102,192.168.56.104,2999,80,0.000641119000000856
1508,28.108893967,192.168.56.102,192.168.56.104,3000,80,0.0019107060000003173
1509,28.11259599,192.168.56.102,192.168.56.104,3001,80,0.001293370000002625
1510,28.115289315,192.168.56.102,192.168.56.104,3002,80,0.0016992480000013188
1511,28.119558979,192.168.56.102,192.168.56.104,3003,80,0.0014785800000005622
1512,28.120485052,192.168.56.102,192.168.56.104,3004,80,0.0006037829999989697
1513,28.12499614,192.168.56.102,192.168.56.104,3005,80,0.0016652410000013163
1514,28.12583936,192.168.56.102,192.168.56.104,3006,80,0.0025375220000007914
1515,28.129696172,192.168.56.102,192.168.56.104,3007,80,0.0013180860000012729
1516,28.133030379,192.168.56.102,192.168.56.104,3008,80,0.001460862999998369
1517,28.136202669,192.168.56.102,192.168.56.104,3009,80,0.0012148019999997928
1518,28.139630841,192.168.56.102,192.168.56.104,3010,80,0.0020516370000009942
1519,28.143226924,192.168.56.102,192.168.56.104,3011,80,0.009171098999999572
1520,28.153515057,192.168.56.102,192.168.56.104,3012,80,0.006841783999998796
1521,28.159846622,192.168.56.102,192.168.56.104,3013,80,0.01142932100000138
1522,28.17489946,192.168.56.102,192.168.56.104,3014,80,0.016428802000000076
1523,28.192287729,192.168.56.102,192.168.56.104,3015,80,0.02051503799999921
1524,28.199492884,192.168.56.102,192.168.56.104,3016,80,0.013315933999997753
1525,28.205473965,192.168.56.102,192.168.56.104,3017,80,0.007335917999998998
1526,28.212079408,192.168.56.102,192.168.56.104,3018,80,0.007214949999998055
1527,28.218720045,192.168.56.102,192.168.56.104,3019,80,0.0020148409999976025
1528,28.221643283,192.168.56.102,192.168.56.104,3020,80,0.0012818840000008436
1529,28.226403658,192.168.56.102,192.168.56.104,3021,80,0.0011046560000025352
1530,28.228948027,192.168.56.102,192.168.56.104,3022,80,0.001046292999998144
1531,28.232383024,192.168.56.102,192.168.56.104,3023,80,0.005253632999998814
1532,28.234762245,192.168.56.102,192.168.56.104,3024,80,0.0030021540000007008
1533,28.237251599,192.168.56.102,192.168.56.104,3025,80,0.0016479230000001621
1534,28.239679161,192.168.56.102,192.168.56.104,3026,80,0.0015203120000002457
1535,28.24196199,192.168.56.102,192.168.56.104,3027,80,0.0016794709999992108
1536,28.245039436,192.168.56.102,192.168.56.104,3028,80,0.0018613149999993084
1537,28.24844292,192.168.56.102,192.168.56.104,3029,80,0.0008772150000027068
1538,28.250947079,192.168.56.102,192.168.56.104,3030,80,0.0020796800000013604
1539,28.253454146,192.168.56.102,192.168.56.104,3031,80,0.0013635650000018984
1540,28.255866359,192.168.56.102,192.168.56.104,3032,80,0.001397224000001529
1541,28.25836189,192.168.56.102,192.168.56.104,3033,80,0.0010693480000014688
1542,28.261090523,192.168.56.102,192.168.56.104,3034,80,0.0011930159999984369
1543,28.263656447,192.168.56.102,192.168.56.104,3035,80,0.002371541000002253
1544,28.266854404,192.168.56.102,192.168.56.104,3036,80,0.0029252229999983115
1545,28.269188814,192.168.56.102,192.168.56.104,3037,80,0.0007288239999994062
1546,28.271840989,192.168.56.102,192.168.56.104,3038,80,0.006309534999999755
1547,28.279364001,192.168.56.102,192.168.56.104,3039,80,0.002133021999998874
1548,28.282136358,192.168.56.102,192.168.56.104,3040,80,0.0017133509999993635
1549,28.285056163,192.168.56.102,192.168.56.104,3041,80,0.0013321640000008017
1550,28.287518258,192.168.56.102,192.168.56.104,3042,80,0.0018269320000001699
1551,28.290210408,192.168.56.102,192.168.56.104,3043,80,0.0014141219999999066
1552,28.29258386,192.168.56.102,192.168.56.104,3044,80,0.0010782889999987333
1553,28.294883127,192.168.56.102,192.168.56.104,3045,80,0.0011436690000010685
1554,28.303095734,192.168.56.102,192.168.56.104,3046,80,0.011436673000002173
1555,28.309917803,192.168.56.102,192.168.56.104,3047,80,0.006607301999999038
1556,28.314986121,192.168.56.102,192.168.56.104,3048,80,0.001683086999999972
1557,28.317539847,192.168.56.102,192.168.56.104,3049,80,0.0009487589999999102
1558,28.319978785,192.168.56.102,192.168.56.104,3050,80,0.0010695739999988518
1559,28.322461802,192.168.56.102,192.168.56.104,3051,80,0.0008720259999996927
1560,28.324787603,192.168.56.102,192.168.56.104,3052,80,0.0008816439999996817
1561,28.327273124,192.168.56.102,192.168.56.104,3053,80,0.0017995390000002942
1562,28.330143009,192.168.56.102,192.168.56.104,3054,80,0.0014052749999997616
1563,28.332981315,192.168.56.102,192.168.56.104,3055,80,0.0017616599999996652
1564,28.335374493,192.168.56.102,192.168.56.104,3056,80,0.0022193180000016355
1565,28.337727141,192.168.56.102,192.168.56.104,3057,80,0.0012216410000007727
1566,28.340333219,192.168.56.102,192.168.56.104,3058,80,0.0014230929999996533
1567,28.34256269,192.168.56.102,192.168.56.104,3059,80,0.0011369479999991938
1568,28.345096671,192.168.56.102,192.168.56.104,3060,80,0.0012011520000001497
1569,28.347413716,192.168.56.102,192.168.56.104,3061,80,0.0019971030000007772
1570,28.350106242,192.168.56.102,192.168.56.104,3062,80,0.0009023409999997511
1571,28.3565266,192.168.56.102,192.168.56.104,3063,80,0.01247235900000021
1572,28.359007293,192.168.56.102,192.168.56.104,3064,80,0.014862950999997793
1573,28.364227176,192.168.56.102,192.168.56.104,3065,80,0.010659323999998804
1574,28.366945989,192.168.56.102,192.168.56.104,3066,80,0.028261017999998472
1575,28.372916935,192.168.56.102,192.168.56.104,3067,80,0.023105767000000554
1576,28.380283043,192.168.56.102,192.168.56.104,3068,80,0.018062047000000803
1577,28.387708624,192.168.56.102,192.168.56.104,3069,80,0.010689747000000693
