20.292013218	192.168.56.102	192.168.56.104	1553	80
20.292807766	192.168.56.102	192.168.56.104	1554	80
20.304397509	192.168.56.102	192.168.56.104	1555	80
20.308593709	192.168.56.102	192.168.56.104	1556	80
20.315421533	192.168.56.102	192.168.56.104	1557	80
20.315561898	192.168.56.102	192.168.56.104	1558	80
20.315620838	192.168.56.102	192.168.56.104	1559	80
20.317216646	192.168.56.102	192.168.56.104	1560	80
20.321134744	192.168.56.102	192.168.56.104	1561	80
20.321764333	192.168.56.102	192.168.56.104	1562	80
20.323626223	192.168.56.102	192.168.56.104	1563	80
20.325619118	192.168.56.102	192.168.56.104	1564	80
20.339948133	192.168.56.102	192.168.56.104	1565	80
20.339950394	192.168.56.102	192.168.56.104	1566	80
20.352630901	192.168.56.102	192.168.56.104	1567	80
20.371220771	192.168.56.102	192.168.56.104	1568	80
20.372009040	192.168.56.102	192.168.56.104	1569	80
20.388401850	192.168.56.102	192.168.56.104	1570	80
20.399156954	192.168.56.102	192.168.56.104	1571	80
20.420408496	192.168.56.102	192.168.56.104	1572	80
20.420416716	192.168.56.102	192.168.56.104	1573	80
20.434807288	192.168.56.102	192.168.56.104	1574	80
20.435542846	192.168.56.102	192.168.56.104	1575	80
20.439332238	192.168.56.102	192.168.56.104	1576	80
20.455969709	192.168.56.102	192.168.56.104	1577	80
20.456559363	192.168.56.102	192.168.56.104	1578	80
20.457272445	192.168.56.102	192.168.56.104	1579	80
20.460268729	192.168.56.102	192.168.56.104	1580	80
20.483333779	192.168.56.102	192.168.56.104	1581	80
20.484394147	192.168.56.102	192.168.56.104	1582	80
20.487927786	192.168.56.102	192.168.56.104	1583	80
20.488600368	192.168.56.102	192.168.56.104	1584	80
20.506575652	192.168.56.102	192.168.56.104	1585	80
20.507607525	192.168.56.102	192.168.56.104	1586	80
20.511397982	192.168.56.102	192.168.56.104	1587	80
20.527637635	192.168.56.102	192.168.56.104	1588	80
20.531958648	192.168.56.102	192.168.56.104	1589	80
20.532377407	192.168.56.102	192.168.56.104	1590	80
20.532992681	192.168.56.102	192.168.56.104	1591	80
20.535902035	192.168.56.102	192.168.56.104	1592	80
20.536832533	192.168.56.102	192.168.56.104	1593	80
20.540569327	192.168.56.102	192.168.56.104	1594	80
20.543480088	192.168.56.102	192.168.56.104	1595	80
20.546252008	192.168.56.102	192.168.56.104	1596	80
20.550703942	192.168.56.102	192.168.56.104	1597	80
20.578465710	192.168.56.102	192.168.56.104	1598	80
20.579230419	192.168.56.102	192.168.56.104	1599	80
20.602697419	192.168.56.102	192.168.56.104	1600	80
20.603534980	192.168.56.102	192.168.56.104	1601	80
20.626946968	192.168.56.102	192.168.56.104	1602	80
20.638771183	192.168.56.102	192.168.56.104	1603	80
20.639554990	192.168.56.102	192.168.56.104	1604	80
20.666661033	192.168.56.102	192.168.56.104	1605	80
20.666663819	192.168.56.102	192.168.56.104	1606	80
20.676759941	192.168.56.102	192.168.56.104	1607	80
20.699948023	192.168.56.102	192.168.56.104	1608	80
20.705932532	192.168.56.102	192.168.56.104	1609	80
20.715909828	192.168.56.102	192.168.56.104	1610	80
20.719337972	192.168.56.102	192.168.56.104	1611	80
20.731640882	192.168.56.102	192.168.56.104	1612	80
20.732391788	192.168.56.102	192.168.56.104	1613	80
20.735180688	192.168.56.102	192.168.56.104	1614	80
20.748013836	192.168.56.102	192.168.56.104	1615	80
20.748020543	192.168.56.102	192.168.56.104	1616	80
20.748021667	192.168.56.102	192.168.56.104	1617	80
20.748022383	192.168.56.102	192.168.56.104	1618	80
20.780967977	192.168.56.102	192.168.56.104	1619	80
20.780976160	192.168.56.102	192.168.56.104	1620	80
20.780976788	192.168.56.102	192.168.56.104	1621	80
20.780978414	192.168.56.102	192.168.56.104	1622	80
20.793014048	192.168.56.102	192.168.56.104	1623	80
20.793022726	192.168.56.102	192.168.56.104	1624	80
20.806430633	192.168.56.102	192.168.56.104	1625	80
20.807549561	192.168.56.102	192.168.56.104	1626	80
20.811537562	192.168.56.102	192.168.56.104	1627	80
20.827569061	192.168.56.102	192.168.56.104	1628	80
20.827571760	192.168.56.102	192.168.56.104	1629	80
20.838614647	192.168.56.102	192.168.56.104	1630	80
20.840141276	192.168.56.102	192.168.56.104	1631	80
20.840845323	192.168.56.102	192.168.56.104	1632	80
20.855348735	192.168.56.102	192.168.56.104	1633	80
20.857870355	192.168.56.102	192.168.56.104	1634	80
20.858809884	192.168.56.102	192.168.56.104	1635	80
20.875248861	192.168.56.102	192.168.56.104	1636	80
20.875865594	192.168.56.102	192.168.56.104	1637	80
20.878277689	192.168.56.102	192.168.56.104	1638	80
20.887077239	192.168.56.102	192.168.56.104	1639	80
20.899813381	192.168.56.102	192.168.56.104	1640	80
20.915467405	192.168.56.102	192.168.56.104	1641	80
20.919373363	192.168.56.102	192.168.56.104	1642	80
20.920014548	192.168.56.102	192.168.56.104	1643	80
20.928289116	192.168.56.102	192.168.56.104	1644	80
20.928904011	192.168.56.102	192.168.56.104	1645	80
20.930594463	192.168.56.102	192.168.56.104	1646	80
20.939712253	192.168.56.102	192.168.56.104	1647	80
20.939717517	192.168.56.102	192.168.56.104	1648	80
20.949552215	192.168.56.102	192.168.56.104	1649	80
20.949682407	192.168.56.102	192.168.56.104	1650	80
20.949816463	192.168.56.102	192.168.56.104	1651	80
20.967862649	192.168.56.102	192.168.56.104	1652	80
20.967874144	192.168.56.102	192.168.56.104	1653	80
20.974596587	192.168.56.102	192.168.56.104	1654	80
20.989821645	192.168.56.102	192.168.56.104	1655	80
20.989827562	192.168.56.102	192.168.56.104	1656	80
20.989828463	192.168.56.102	192.168.56.104	1657	80
20.998511548	192.168.56.102	192.168.56.104	1658	80
20.998516507	192.168.56.102	192.168.56.104	1659	80
21.007730852	192.168.56.102	192.168.56.104	1660	80
21.007739236	192.168.56.102	192.168.56.104	1661	80
21.007740336	192.168.56.102	192.168.56.104	1662	80
21.015094464	192.168.56.102	192.168.56.104	1663	80
21.025239808	192.168.56.102	192.168.56.104	1664	80
21.034920976	192.168.56.102	192.168.56.104	1665	80
21.036984532	192.168.56.102	192.168.56.104	1666	80
21.038626013	192.168.56.102	192.168.56.104	1667	80
21.041233869	192.168.56.102	192.168.56.104	1668	80
21.044272517	192.168.56.102	192.168.56.104	1669	80
21.046394773	192.168.56.102	192.168.56.104	1670	80
21.049088315	192.168.56.102	192.168.56.104	1671	80
21.050890518	192.168.56.102	192.168.56.104	1672	80
21.060735572	192.168.56.102	192.168.56.104	1673	80
21.066640575	192.168.56.102	192.168.56.104	1674	80
21.067649480	192.168.56.102	192.168.56.104	1675	80
21.085556425	192.168.56.102	192.168.56.104	1676	80
21.086633712	192.168.56.102	192.168.56.104	1677	80
21.101561401	192.168.56.102	192.168.56.104	1678	80
21.106578567	192.168.56.102	192.168.56.104	1679	80
21.122875165	192.168.56.102	192.168.56.104	1680	80
21.123810639	192.168.56.102	192.168.56.104	1681	80
21.131742557	192.168.56.102	192.168.56.104	1682	80
21.143027106	192.168.56.102	192.168.56.104	1683	80
21.143678223	192.168.56.102	192.168.56.104	1684	80
21.144546370	192.168.56.102	192.168.56.104	1685	80
21.147132272	192.168.56.102	192.168.56.104	1686	80
21.157684677	192.168.56.102	192.168.56.104	1687	80
21.167360662	192.168.56.102	192.168.56.104	1688	80
21.167366533	192.168.56.102	192.168.56.104	1689	80
21.175744215	192.168.56.102	192.168.56.104	1690	80
21.175817517	192.168.56.102	192.168.56.104	1691	80
21.184979164	192.168.56.102	192.168.56.104	1692	80
21.185486166	192.168.56.102	192.168.56.104	1693	80
21.192457192	192.168.56.102	192.168.56.104	1694	80
21.193024432	192.168.56.102	192.168.56.104	1695	80
21.194658839	192.168.56.102	192.168.56.104	1696	80
21.195607228	192.168.56.102	192.168.56.104	1697	80
21.197086826	192.168.56.102	192.168.56.104	1698	80
21.200632179	192.168.56.102	192.168.56.104	1699	80
21.202924881	192.168.56.102	192.168.56.104	1700	80
21.205141766	192.168.56.102	192.168.56.104	1701	80
21.207614491	192.168.56.102	192.168.56.104	1702	80
21.210937271	192.168.56.102	192.168.56.104	1703	80
21.212278207	192.168.56.102	192.168.56.104	1704	80
21.215979248	192.168.56.102	192.168.56.104	1705	80
21.219509124	192.168.56.102	192.168.56.104	1706	80
21.245284669	192.168.56.102	192.168.56.104	1707	80
21.245289833	192.168.56.102	192.168.56.104	1708	80
21.245290422	192.168.56.102	192.168.56.104	1709	80
21.267267488	192.168.56.102	192.168.56.104	1710	80
21.267272652	192.168.56.102	192.168.56.104	1711	80
21.267273345	192.168.56.102	192.168.56.104	1712	80
21.267274185	192.168.56.102	192.168.56.104	1713	80
21.267274780	192.168.56.102	192.168.56.104	1714	80
21.291258501	192.168.56.102	192.168.56.104	1715	80
21.293980381	192.168.56.102	192.168.56.104	1716	80
21.294754239	192.168.56.102	192.168.56.104	1717	80
21.295539318	192.168.56.102	192.168.56.104	1718	80
21.296090093	192.168.56.102	192.168.56.104	1719	80
21.299480507	192.168.56.102	192.168.56.104	1720	80
21.311889488	192.168.56.102	192.168.56.104	1721	80
21.319668768	192.168.56.102	192.168.56.104	1722	80
21.338169201	192.168.56.102	192.168.56.104	1723	80
21.338174335	192.168.56.102	192.168.56.104	1724	80
21.338175132	192.168.56.102	192.168.56.104	1725	80
21.349748807	192.168.56.102	192.168.56.104	1726	80
21.350652786	192.168.56.102	192.168.56.104	1727	80
21.379297568	192.168.56.102	192.168.56.104	1728	80
21.379299900	192.168.56.102	192.168.56.104	1729	80
21.379300796	192.168.56.102	192.168.56.104	1730	80
21.379301289	192.168.56.102	192.168.56.104	1731	80
21.379302099	192.168.56.102	192.168.56.104	1732	80
21.392748057	192.168.56.102	192.168.56.104	1733	80
21.392754258	192.168.56.102	192.168.56.104	1734	80
21.404082308	192.168.56.102	192.168.56.104	1735	80
21.406993817	192.168.56.102	192.168.56.104	1736	80
21.407973406	192.168.56.102	192.168.56.104	1737	80
21.423350073	192.168.56.102	192.168.56.104	1738	80
21.424426862	192.168.56.102	192.168.56.104	1739	80
21.425376422	192.168.56.102	192.168.56.104	1740	80
21.447504812	192.168.56.102	192.168.56.104	1741	80
21.452100443	192.168.56.102	192.168.56.104	1742	80
21.456959765	192.168.56.102	192.168.56.104	1743	80
21.484525185	192.168.56.102	192.168.56.104	1744	80
21.502867192	192.168.56.102	192.168.56.104	1745	80
21.506624219	192.168.56.102	192.168.56.104	1746	80
21.507255488	192.168.56.102	192.168.56.104	1747	80
21.507844196	192.168.56.102	192.168.56.104	1748	80
21.508194248	192.168.56.102	192.168.56.104	1749	80
21.508781585	192.168.56.102	192.168.56.104	1750	80
21.523837614	192.168.56.102	192.168.56.104	1751	80
21.529322075	192.168.56.102	192.168.56.104	1752	80
21.530292219	192.168.56.102	192.168.56.104	1753	80
21.532351337	192.168.56.102	192.168.56.104	1754	80
21.532356624	192.168.56.102	192.168.56.104	1755	80
21.550640355	192.168.56.102	192.168.56.104	1756	80
21.556665075	192.168.56.102	192.168.56.104	1757	80
21.556676115	192.168.56.102	192.168.56.104	1758	80
21.556677503	192.168.56.102	192.168.56.104	1759	80
21.571442521	192.168.56.102	192.168.56.104	1760	80
21.574580844	192.168.56.102	192.168.56.104	1761	80
21.575364387	192.168.56.102	192.168.56.104	1762	80
21.579329849	192.168.56.102	192.168.56.104	1763	80
21.599307824	192.168.56.102	192.168.56.104	1764	80
21.600359151	192.168.56.102	192.168.56.104	1765	80
21.606562476	192.168.56.102	192.168.56.104	1766	80
21.607207103	192.168.56.102	192.168.56.104	1767	80
21.618768489	192.168.56.102	192.168.56.104	1768	80
21.618937340	192.168.56.102	192.168.56.104	1769	80
21.619045570	192.168.56.102	192.168.56.104	1770	80
21.621340096	192.168.56.102	192.168.56.104	1771	80
21.624910741	192.168.56.102	192.168.56.104	1772	80
21.626482821	192.168.56.102	192.168.56.104	1773	80
21.630543431	192.168.56.102	192.168.56.104	1774	80
21.642484383	192.168.56.102	192.168.56.104	1775	80
21.652550245	192.168.56.102	192.168.56.104	1776	80
21.665782826	192.168.56.102	192.168.56.104	1777	80
21.668222785	192.168.56.102	192.168.56.104	1778	80
21.683537617	192.168.56.102	192.168.56.104	1779	80
21.684514510	192.168.56.102	192.168.56.104	1780	80
21.698639944	192.168.56.102	192.168.56.104	1781	80
21.699351509	192.168.56.102	192.168.56.104	1782	80
21.700489816	192.168.56.102	192.168.56.104	1783	80
21.701362337	192.168.56.102	192.168.56.104	1784	80
21.714917160	192.168.56.102	192.168.56.104	1785	80
21.717836236	192.168.56.102	192.168.56.104	1786	80
21.718562639	192.168.56.102	192.168.56.104	1787	80
21.719753632	192.168.56.102	192.168.56.104	1788	80
21.722212976	192.168.56.102	192.168.56.104	1789	80
21.724144057	192.168.56.102	192.168.56.104	1790	80
21.727377686	192.168.56.102	192.168.56.104	1791	80
21.730505176	192.168.56.102	192.168.56.104	1792	80
21.733974368	192.168.56.102	192.168.56.104	1793	80
21.758225322	192.168.56.102	192.168.56.104	1794	80
21.759060262	192.168.56.102	192.168.56.104	1795	80
21.771596925	192.168.56.102	192.168.56.104	1796	80
21.783046503	192.168.56.102	192.168.56.104	1797	80
21.791174727	192.168.56.102	192.168.56.104	1798	80
21.791815132	192.168.56.102	192.168.56.104	1799	80
21.792432012	192.168.56.102	192.168.56.104	1800	80
21.803264893	192.168.56.102	192.168.56.104	1801	80
21.818350563	192.168.56.102	192.168.56.104	1802	80
21.819116329	192.168.56.102	192.168.56.104	1803	80
21.827976748	192.168.56.102	192.168.56.104	1804	80
21.849905662	192.168.56.102	192.168.56.104	1805	80
21.850669046	192.168.56.102	192.168.56.104	1806	80
21.868429490	192.168.56.102	192.168.56.104	1807	80
21.874300088	192.168.56.102	192.168.56.104	1808	80
21.875027533	192.168.56.102	192.168.56.104	1809	80
21.893850393	192.168.56.102	192.168.56.104	1810	80
21.899734273	192.168.56.102	192.168.56.104	1811	80
21.902225110	192.168.56.102	192.168.56.104	1812	80
21.911768646	192.168.56.102	192.168.56.104	1813	80
21.927183145	192.168.56.102	192.168.56.104	1814	80
21.935621232	192.168.56.102	192.168.56.104	1815	80
21.936487342	192.168.56.102	192.168.56.104	1816	80
21.938746311	192.168.56.102	192.168.56.104	1817	80
21.951517317	192.168.56.102	192.168.56.104	1818	80
21.967351882	192.168.56.102	192.168.56.104	1819	80
21.967357055	192.168.56.102	192.168.56.104	1820	80
21.967357913	192.168.56.102	192.168.56.104	1821	80
21.967358632	192.168.56.102	192.168.56.104	1822	80
21.978846738	192.168.56.102	192.168.56.104	1823	80
21.979575125	192.168.56.102	192.168.56.104	1824	80
21.988421145	192.168.56.102	192.168.56.104	1825	80
21.988765927	192.168.56.102	192.168.56.104	1826	80
21.992758250	192.168.56.102	192.168.56.104	1827	80
21.995634733	192.168.56.102	192.168.56.104	1828	80
21.997371726	192.168.56.102	192.168.56.104	1829	80
22.009238791	192.168.56.102	192.168.56.104	1830	80
22.010018456	192.168.56.102	192.168.56.104	1831	80
22.016908359	192.168.56.102	192.168.56.104	1832	80
22.017012083	192.168.56.102	192.168.56.104	1833	80
22.017073088	192.168.56.102	192.168.56.104	1834	80
22.019624415	192.168.56.102	192.168.56.104	1835	80
22.021739217	192.168.56.102	192.168.56.104	1836	80
22.024358658	192.168.56.102	192.168.56.104	1837	80
22.027306041	192.168.56.102	192.168.56.104	1838	80
22.029755939	192.168.56.102	192.168.56.104	1839	80
22.031326060	192.168.56.102	192.168.56.104	1840	80
22.044994336	192.168.56.102	192.168.56.104	1841	80
22.054420123	192.168.56.102	192.168.56.104	1842	80
22.057860164	192.168.56.102	192.168.56.104	1843	80
22.058721856	192.168.56.102	192.168.56.104	1844	80
22.062231860	192.168.56.102	192.168.56.104	1845	80
22.065456493	192.168.56.102	192.168.56.104	1846	80
22.074994200	192.168.56.102	192.168.56.104	1847	80
22.084344111	192.168.56.102	192.168.56.104	1848	80
22.095127532	192.168.56.102	192.168.56.104	1849	80
22.095629033	192.168.56.102	192.168.56.104	1850	80
22.106852150	192.168.56.102	192.168.56.104	1851	80
22.106857445	192.168.56.102	192.168.56.104	1852	80
22.107080785	192.168.56.102	192.168.56.104	1853	80
22.107912475	192.168.56.102	192.168.56.104	1854	80
22.110309946	192.168.56.102	192.168.56.104	1855	80
22.113793051	192.168.56.102	192.168.56.104	1856	80
22.116442096	192.168.56.102	192.168.56.104	1857	80
22.127635144	192.168.56.102	192.168.56.104	1858	80
22.128206093	192.168.56.102	192.168.56.104	1859	80
22.138479449	192.168.56.102	192.168.56.104	1860	80
22.159636329	192.168.56.102	192.168.56.104	1861	80
22.159638967	192.168.56.102	192.168.56.104	1862	80
22.159639837	192.168.56.102	192.168.56.104	1863	80
22.179476086	192.168.56.102	192.168.56.104	1864	80
22.179482317	192.168.56.102	192.168.56.104	1865	80
22.179483398	192.168.56.102	192.168.56.104	1866	80
22.179484230	192.168.56.102	192.168.56.104	1867	80
22.179484992	192.168.56.102	192.168.56.104	1868	80
22.203402848	192.168.56.102	192.168.56.104	1869	80
22.203412040	192.168.56.102	192.168.56.104	1870	80
22.203412990	192.168.56.102	192.168.56.104	1871	80
22.218803059	192.168.56.102	192.168.56.104	1872	80
22.248119222	192.168.56.102	192.168.56.104	1873	80
22.251123868	192.168.56.102	192.168.56.104	1874	80
22.251757766	192.168.56.102	192.168.56.104	1875	80
22.254687556	192.168.56.102	192.168.56.104	1876	80
22.267884283	192.168.56.102	192.168.56.104	1877	80
22.268598947	192.168.56.102	192.168.56.104	1878	80
22.271801090	192.168.56.102	192.168.56.104	1879	80
22.273656265	192.168.56.102	192.168.56.104	1880	80
22.273783707	192.168.56.102	192.168.56.104	1881	80
22.274494993	192.168.56.102	192.168.56.104	1882	80
22.279051056	192.168.56.102	192.168.56.104	1883	80
22.282645534	192.168.56.102	192.168.56.104	1884	80
22.286471166	192.168.56.102	192.168.56.104	1885	80
22.288403409	192.168.56.102	192.168.56.104	1886	80
22.290777170	192.168.56.102	192.168.56.104	1887	80
22.293634441	192.168.56.102	192.168.56.104	1888	80
22.297326898	192.168.56.102	192.168.56.104	1889	80
22.310940693	192.168.56.102	192.168.56.104	1890	80
22.310943714	192.168.56.102	192.168.56.104	1891	80
22.323969359	192.168.56.102	192.168.56.104	1892	80
22.323976391	192.168.56.102	192.168.56.104	1893	80
22.342600848	192.168.56.102	192.168.56.104	1894	80
22.342606487	192.168.56.102	192.168.56.104	1895	80
22.342607188	192.168.56.102	192.168.56.104	1896	80
22.349045685	192.168.56.102	192.168.56.104	1897	80
22.350138681	192.168.56.102	192.168.56.104	1898	80
22.359761904	192.168.56.102	192.168.56.104	1899	80
22.360487321	192.168.56.102	192.168.56.104	1900	80
22.370859584	192.168.56.102	192.168.56.104	1901	80
22.371784726	192.168.56.102	192.168.56.104	1902	80
22.373434236	192.168.56.102	192.168.56.104	1903	80
22.375283996	192.168.56.102	192.168.56.104	1904	80
22.390683839	192.168.56.102	192.168.56.104	1905	80
22.391593081	192.168.56.102	192.168.56.104	1906	80
22.401731993	192.168.56.102	192.168.56.104	1907	80
22.402437845	192.168.56.102	192.168.56.104	1908	80
22.416575522	192.168.56.102	192.168.56.104	1909	80
22.416583959	192.168.56.102	192.168.56.104	1910	80
22.426034275	192.168.56.102	192.168.56.104	1911	80
22.427112234	192.168.56.102	192.168.56.104	1912	80
22.444037858	192.168.56.102	192.168.56.104	1913	80
22.444045353	192.168.56.102	192.168.56.104	1914	80
22.444046308	192.168.56.102	192.168.56.104	1915	80
22.453453124	192.168.56.102	192.168.56.104	1916	80
22.454453415	192.168.56.102	192.168.56.104	1917	80
22.465119670	192.168.56.102	192.168.56.104	1918	80
22.479873763	192.168.56.102	192.168.56.104	1919	80
22.483225081	192.168.56.102	192.168.56.104	1920	80
22.495335587	192.168.56.102	192.168.56.104	1921	80
22.495342922	192.168.56.102	192.168.56.104	1922	80
22.495344087	192.168.56.102	192.168.56.104	1923	80
22.511631107	192.168.56.102	192.168.56.104	1924	80
22.512565548	192.168.56.102	192.168.56.104	1925	80
22.515072402	192.168.56.102	192.168.56.104	1926	80
22.518597684	192.168.56.102	192.168.56.104	1927	80
22.521162469	192.168.56.102	192.168.56.104	1928	80
22.523105763	192.168.56.102	192.168.56.104	1929	80
22.526958232	192.168.56.102	192.168.56.104	1930	80
22.528399297	192.168.56.102	192.168.56.104	1931	80
22.531089472	192.168.56.102	192.168.56.104	1932	80
22.546945449	192.168.56.102	192.168.56.104	1933	80
22.547823076	192.168.56.102	192.168.56.104	1934	80
22.566358285	192.168.56.102	192.168.56.104	1935	80
22.566366524	192.168.56.102	192.168.56.104	1936	80
22.566367548	192.168.56.102	192.168.56.104	1937	80
22.566368280	192.168.56.102	192.168.56.104	1938	80
22.577935152	192.168.56.102	192.168.56.104	1939	80
22.579224205	192.168.56.102	192.168.56.104	1940	80
22.598585216	192.168.56.102	192.168.56.104	1941	80
22.607216703	192.168.56.102	192.168.56.104	1942	80
22.608101970	192.168.56.102	192.168.56.104	1943	80
22.614908836	192.168.56.102	192.168.56.104	1944	80
22.635610768	192.168.56.102	192.168.56.104	1945	80
22.636371543	192.168.56.102	192.168.56.104	1946	80
22.639879030	192.168.56.102	192.168.56.104	1947	80
22.640301056	192.168.56.102	192.168.56.104	1948	80
22.643063986	192.168.56.102	192.168.56.104	1949	80
22.661310863	192.168.56.102	192.168.56.104	1950	80
22.661319031	192.168.56.102	192.168.56.104	1951	80
22.661319743	192.168.56.102	192.168.56.104	1952	80
22.661320704	192.168.56.102	192.168.56.104	1953	80
22.678495702	192.168.56.102	192.168.56.104	1954	80
22.679370117	192.168.56.102	192.168.56.104	1955	80
22.680426448	192.168.56.102	192.168.56.104	1956	80
22.686639688	192.168.56.102	192.168.56.104	1957	80
22.699820127	192.168.56.102	192.168.56.104	1958	80
22.699824282	192.168.56.102	192.168.56.104	1959	80
22.699825271	192.168.56.102	192.168.56.104	1960	80
22.715295986	192.168.56.102	192.168.56.104	1961	80
22.724611691	192.168.56.102	192.168.56.104	1962	80
22.736087823	192.168.56.102	192.168.56.104	1963	80
22.736220330	192.168.56.102	192.168.56.104	1964	80
22.747837863	192.168.56.102	192.168.56.104	1965	80
22.747844141	192.168.56.102	192.168.56.104	1966	80
22.747845072	192.168.56.102	192.168.56.104	1967	80
22.747845957	192.168.56.102	192.168.56.104	1968	80
22.747846618	192.168.56.102	192.168.56.104	1969	80
22.763404244	192.168.56.102	192.168.56.104	1970	80
22.767051520	192.168.56.102	192.168.56.104	1971	80
22.767896667	192.168.56.102	192.168.56.104	1972	80
22.787711068	192.168.56.102	192.168.56.104	1973	80
22.787714742	192.168.56.102	192.168.56.104	1974	80
22.787715842	192.168.56.102	192.168.56.104	1975	80
22.791439630	192.168.56.102	192.168.56.104	1976	80
22.791570443	192.168.56.102	192.168.56.104	1977	80
22.793283112	192.168.56.102	192.168.56.104	1978	80
22.795318151	192.168.56.102	192.168.56.104	1979	80
22.798663425	192.168.56.102	192.168.56.104	1980	80
22.800932015	192.168.56.102	192.168.56.104	1981	80
22.815823114	192.168.56.102	192.168.56.104	1982	80
22.815832527	192.168.56.102	192.168.56.104	1983	80
22.824263407	192.168.56.102	192.168.56.104	1984	80
22.831857512	192.168.56.102	192.168.56.104	1985	80
22.851204233	192.168.56.102	192.168.56.104	1986	80
22.853752962	192.168.56.102	192.168.56.104	1987	80
22.854376193	192.168.56.102	192.168.56.104	1988	80
22.871358926	192.168.56.102	192.168.56.104	1989	80
22.871778566	192.168.56.102	192.168.56.104	1990	80
22.882149360	192.168.56.102	192.168.56.104	1991	80
22.890378787	192.168.56.102	192.168.56.104	1992	80
22.891765599	192.168.56.102	192.168.56.104	1993	80
22.902811004	192.168.56.102	192.168.56.104	1994	80
22.903456311	192.168.56.102	192.168.56.104	1995	80
22.915883124	192.168.56.102	192.168.56.104	1996	80
22.917538533	192.168.56.102	192.168.56.104	1997	80
22.917661929	192.168.56.102	192.168.56.104	1998	80
22.923404245	192.168.56.102	192.168.56.104	1999	80
22.923531750	192.168.56.102	192.168.56.104	2000	80
22.926215229	192.168.56.102	192.168.56.104	2001	80
22.928370031	192.168.56.102	192.168.56.104	2002	80
22.930974631	192.168.56.102	192.168.56.104	2003	80
22.934888143	192.168.56.102	192.168.56.104	2004	80
22.938029585	192.168.56.102	192.168.56.104	2005	80
22.939711053	192.168.56.102	192.168.56.104	2006	80
22.942640167	192.168.56.102	192.168.56.104	2007	80
22.944944175	192.168.56.102	192.168.56.104	2008	80
22.947546895	192.168.56.102	192.168.56.104	2009	80
22.950944535	192.168.56.102	192.168.56.104	2010	80
22.955409062	192.168.56.102	192.168.56.104	2011	80
